species_class,species_key,B_Index,N_Index,N_Atomid,Cl_Index,conf_id,calc_stage,log_found,log_path,log_source,normal_termination,charge,multiplicity,expected_s2,s2_before_annihilation,s2_after_annihilation,s2_final,spin_contamination_before,spin_contamination_after
BN_complex_r,B_00404_Nu_00104_Naid_00001,404.0,104.0,1.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00104_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7547,0.75,0.75,0.0047000000000000375,0.0
BN_complex_r,B_00404_Nu_00135_Naid_00003,404.0,135.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00135_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7519,0.75,0.75,0.0019000000000000128,0.0
BN_complex_r,B_00404_Nu_00135_Naid_00003,404.0,135.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00135_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0
BN_complex_r,B_00404_Nu_00146_Naid_00002,404.0,146.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00146_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0
BN_complex_r,B_00404_Nu_00146_Naid_00002,404.0,146.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00146_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7558,0.75,0.75,0.005800000000000027,0.0
BN_complex_r,B_00404_Nu_00148_Naid_00000,404.0,148.0,0.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00148_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0
BN_complex_r,B_00404_Nu_00148_Naid_00000,404.0,148.0,0.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00148_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7558,0.75,0.75,0.005800000000000027,0.0
BN_complex_r,B_00404_Nu_00149_Naid_00007,404.0,149.0,7.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00149_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7533,0.75,0.75,0.0032999999999999696,0.0
BN_complex_r,B_00404_Nu_00149_Naid_00007,404.0,149.0,7.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00149_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.755,0.75,0.75,0.0050000000000000044,0.0
BN_complex_r,B_00404_Nu_00156_Naid_00010,404.0,156.0,10.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00156_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0
BN_complex_r,B_00404_Nu_00156_Naid_00010,404.0,156.0,10.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00156_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7553,0.75,0.75,0.005299999999999971,0.0
BN_complex_r,B_00404_Nu_00160_Naid_00002,404.0,160.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00160_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.762,0.7501,0.7501,0.01200000000000001,9.999999999998899e-05
BN_complex_r,B_00404_Nu_00160_Naid_00002,404.0,160.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00160_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.77,0.7502,0.7502,0.020000000000000018,0.00019999999999997797
BN_complex_r,B_00404_Nu_00162_Naid_00003,404.0,162.0,3.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00162_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7535,0.75,0.75,0.0034999999999999476,0.0
BN_complex_r,B_00404_Nu_00162_Naid_00003,404.0,162.0,3.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00162_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7557,0.75,0.75,0.005700000000000038,0.0
BN_complex_r,B_00404_Nu_00168_Naid_00007,404.0,168.0,7.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00168_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7523,0.75,0.75,0.0022999999999999687,0.0
BN_complex_r,B_00404_Nu_00168_Naid_00007,404.0,168.0,7.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00168_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0
BN_complex_r,B_00404_Nu_00176_Naid_00002,404.0,176.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00176_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7519,0.75,0.75,0.0019000000000000128,0.0
BN_complex_r,B_00404_Nu_00176_Naid_00002,404.0,176.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00176_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0
BN_complex_r,B_00404_Nu_00177_Naid_00002,404.0,177.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00177_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7524,0.75,0.75,0.0023999999999999577,0.0
BN_complex_r,B_00404_Nu_00177_Naid_00002,404.0,177.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00177_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0
BN_complex_r,B_00404_Nu_00178_Naid_00002,404.0,178.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00178_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7584,0.7501,0.7501,0.008399999999999963,9.999999999998899e-05
BN_complex_r,B_00404_Nu_00178_Naid_00002,404.0,178.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00178_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7644,0.7502,0.7502,0.014399999999999968,0.00019999999999997797
BN_complex_r,B_00404_Nu_00182_Naid_00000,404.0,182.0,0.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00182_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7577,0.75,0.75,0.00770000000000004,0.0
BN_complex_r,B_00404_Nu_00182_Naid_00000,404.0,182.0,0.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00182_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7652,0.7502,0.7502,0.015199999999999991,0.00019999999999997797
BN_complex_r,B_00404_Nu_00183_Naid_00002,404.0,183.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00183_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7602,0.75,0.75,0.010199999999999987,0.0
BN_complex_r,B_00404_Nu_00183_Naid_00002,404.0,183.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00183_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7741,0.7502,0.7502,0.02410000000000001,0.00019999999999997797
BN_complex_r,B_00404_Nu_00190_Naid_00006,404.0,190.0,6.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00190_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7586,0.75,0.75,0.008600000000000052,0.0
BN_complex_r,B_00404_Nu_00190_Naid_00006,404.0,190.0,6.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00190_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7639,0.7501,0.7501,0.013900000000000023,9.999999999998899e-05
BN_complex_r,B_00404_Nu_00192_Naid_00002,404.0,192.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00192_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7534,0.75,0.75,0.0033999999999999586,0.0
BN_complex_r,B_00404_Nu_00192_Naid_00002,404.0,192.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00192_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.755,0.75,0.75,0.0050000000000000044,0.0
BN_complex_r,B_00404_Nu_00206_Naid_00002,404.0,206.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00206_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0
BN_complex_r,B_00404_Nu_00206_Naid_00002,404.0,206.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00206_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0
BN_complex_r,B_00404_Nu_00227_Naid_00002,404.0,227.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00227_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7611,0.75,0.75,0.011099999999999999,0.0
BN_complex_r,B_00404_Nu_00227_Naid_00002,404.0,227.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00227_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7665,0.7501,0.7501,0.01649999999999996,9.999999999998899e-05
BN_complex_r,B_00404_Nu_00243_Naid_00002,404.0,243.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00243_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.777,0.7504,0.7504,0.027000000000000024,0.00039999999999995595
BN_complex_r,B_00404_Nu_00243_Naid_00002,404.0,243.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00243_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7906,0.751,0.751,0.04059999999999997,0.0010000000000000009
BN_complex_r,B_00404_Nu_00248_Naid_00004,404.0,248.0,4.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00248_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7758,0.7504,0.7504,0.025800000000000045,0.00039999999999995595
BN_complex_r,B_00404_Nu_00248_Naid_00004,404.0,248.0,4.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00248_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7863,0.7508,0.7508,0.0363,0.0008000000000000229
BN_complex_r,B_00404_Nu_00249_Naid_00007,404.0,249.0,7.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00249_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7727,0.7503,0.7503,0.022700000000000053,0.00029999999999996696
BN_complex_r,B_00404_Nu_00249_Naid_00007,404.0,249.0,7.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00249_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.783,0.7507,0.7507,0.03300000000000003,0.0007000000000000339
BN_complex_r,B_00404_Nu_00273_Naid_00004,404.0,273.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00273_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.775,0.7504,0.7504,0.025000000000000022,0.00039999999999995595
BN_complex_r,B_00404_Nu_00273_Naid_00004,404.0,273.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00273_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7854,0.7508,0.7508,0.03539999999999999,0.0008000000000000229
BN_complex_r,B_00404_Nu_00279_Naid_00003,404.0,279.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00279_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7729,0.7503,0.7503,0.02290000000000003,0.00029999999999996696
BN_complex_r,B_00404_Nu_00279_Naid_00003,404.0,279.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00279_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7836,0.7507,0.7507,0.03359999999999996,0.0007000000000000339
BN_complex_r,B_00404_Nu_00287_Naid_00004,404.0,287.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00287_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0
BN_complex_r,B_00404_Nu_00287_Naid_00004,404.0,287.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00287_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7553,0.75,0.75,0.005299999999999971,0.0
BN_complex_r,B_00404_Nu_00288_Naid_00003,404.0,288.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00288_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7695,0.7502,0.7502,0.019499999999999962,0.00019999999999997797
BN_complex_r,B_00404_Nu_00288_Naid_00003,404.0,288.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00288_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7765,0.7504,0.7504,0.026499999999999968,0.00039999999999995595
BN_complex_r,B_00404_Nu_00294_Naid_00003,404.0,294.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00294_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7648,0.7501,0.7501,0.014800000000000035,9.999999999998899e-05
BN_complex_r,B_00404_Nu_00294_Naid_00003,404.0,294.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00294_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7707,0.7502,0.7502,0.02070000000000005,0.00019999999999997797
BN_complex_r,B_00404_Nu_00295_Naid_00002,404.0,295.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00295_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7651,0.7501,0.7501,0.015100000000000002,9.999999999998899e-05
BN_complex_r,B_00404_Nu_00295_Naid_00002,404.0,295.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00295_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7711,0.7503,0.7503,0.021100000000000008,0.00029999999999996696
BN_complex_r,B_00404_Nu_00308_Naid_00004,404.0,308.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00308_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7728,0.7504,0.7504,0.022800000000000042,0.00039999999999995595
BN_complex_r,B_00404_Nu_00308_Naid_00004,404.0,308.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00308_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7872,0.751,0.751,0.03720000000000001,0.0010000000000000009
BN_complex_r,B_00404_Nu_00315_Naid_00001,404.0,315.0,1.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00315_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7702,0.7503,0.7503,0.020199999999999996,0.00029999999999996696
BN_complex_r,B_00404_Nu_00315_Naid_00001,404.0,315.0,1.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00315_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7783,0.7505,0.7505,0.028299999999999992,0.0004999999999999449
BN_complex_r,B_00404_Nu_00339_Naid_00004,404.0,339.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00339_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7542,0.75,0.75,0.0041999999999999815,0.0
BN_complex_r,B_00404_Nu_00339_Naid_00004,404.0,339.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00339_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7562,0.75,0.75,0.006199999999999983,0.0
BN_complex_r,B_00404_Nu_00357_Naid_00005,404.0,357.0,5.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r_d\B_00404_Nu_00357_Naid_00005_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7662,0.7502,0.7502,0.016199999999999992,0.00019999999999997797
BN_complex_r,B_00404_Nu_00357_Naid_00005,404.0,357.0,5.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r_d\B_00404_Nu_00357_Naid_00005_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7861,0.7507,0.7507,0.03610000000000002,0.0007000000000000339
BN_complex_r,B_00404_Nu_00381_Naid_00002,404.0,381.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00404_Nu_00381_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7681,0.7501,0.7501,0.018100000000000005,9.999999999998899e-05
BN_complex_r,B_00404_Nu_00381_Naid_00002,404.0,381.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00404_Nu_00381_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7742,0.7502,0.7502,0.0242,0.00019999999999997797
BN_complex_r,B_00405_Nu_00011_Naid_00002,405.0,11.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00011_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7525,0.75,0.75,0.0024999999999999467,0.0
BN_complex_r,B_00405_Nu_00011_Naid_00002,405.0,11.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00011_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7531,0.75,0.75,0.0030999999999999917,0.0
BN_complex_r,B_00405_Nu_00022_Naid_00003,405.0,22.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00022_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7523,0.75,0.75,0.0022999999999999687,0.0
BN_complex_r,B_00405_Nu_00022_Naid_00003,405.0,22.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00022_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7528,0.75,0.75,0.0028000000000000247,0.0
BN_complex_r,B_00405_Nu_00031_Naid_00002,405.0,31.0,2.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00031_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7554,0.75,0.75,0.00539999999999996,0.0
BN_complex_r,B_00405_Nu_00031_Naid_00002,405.0,31.0,2.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00031_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7571,0.75,0.75,0.007099999999999995,0.0
BN_complex_r,B_00405_Nu_00037_Naid_00003,405.0,37.0,3.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00037_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7524,0.75,0.75,0.0023999999999999577,0.0
BN_complex_r,B_00405_Nu_00037_Naid_00003,405.0,37.0,3.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00037_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0
BN_complex_r,B_00405_Nu_00046_Naid_00001,405.0,46.0,1.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00046_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7728,0.7501,0.7501,0.022800000000000042,9.999999999998899e-05
BN_complex_r,B_00405_Nu_00046_Naid_00001,405.0,46.0,1.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00046_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7791,0.7502,0.7502,0.029100000000000015,0.00019999999999997797
BN_complex_r,B_00405_Nu_00053_Naid_00001,405.0,53.0,1.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00053_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7522,0.75,0.75,0.0021999999999999797,0.0
BN_complex_r,B_00405_Nu_00053_Naid_00001,405.0,53.0,1.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00053_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7526,0.75,0.75,0.0026000000000000467,0.0
BN_complex_r,B_00405_Nu_00063_Naid_00001,405.0,63.0,1.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00063_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7524,0.75,0.75,0.0023999999999999577,0.0
BN_complex_r,B_00405_Nu_00063_Naid_00001,405.0,63.0,1.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00063_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7529,0.75,0.75,0.0029000000000000137,0.0
BN_complex_r,B_00405_Nu_00074_Naid_00002,405.0,74.0,2.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00074_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7543,0.75,0.75,0.0042999999999999705,0.0
BN_complex_r,B_00405_Nu_00074_Naid_00002,405.0,74.0,2.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00074_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7567,0.75,0.75,0.006700000000000039,0.0
BN_complex_r,B_00405_Nu_00076_Naid_00004,405.0,76.0,4.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00076_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7536,0.75,0.75,0.0036000000000000476,0.0
BN_complex_r,B_00405_Nu_00076_Naid_00004,405.0,76.0,4.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00076_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7545,0.75,0.75,0.0044999999999999485,0.0
BN_complex_r,B_00405_Nu_00080_Naid_00002,405.0,80.0,2.0,,1,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00080_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7522,0.75,0.75,0.0021999999999999797,0.0
BN_complex_r,B_00405_Nu_00080_Naid_00002,405.0,80.0,2.0,,1,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00080_r_0001.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7527,0.75,0.75,0.0027000000000000357,0.0
BN_complex_r,B_00405_Nu_00083_Naid_00006,405.0,83.0,6.0,,0,GS_OPT,True,E:\work\B_Cl_Nu\Data\GS_OPT\B_N_r\B_00405_Nu_00083_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.7524,0.75,0.75,0.0023999999999999577,0.0
BN_complex_r,B_00405_Nu_00083_Naid_00006,405.0,83.0,6.0,,0,GS_SPE,True,E:\work\B_Cl_Nu\Data\GS_SPE\B_N_r\B_00405_Nu_00083_r_0000.log,open_shell_components_from_3_Build_DataBase_v1,True,0,2,0.75,0.753,0.75,0.75,0.0030000000000000027,0.0
